Event Type,Transaction Hash,Address,Block Hash,Block Number,Reserve,User,Amount,On Behalf Of,Borrow Rate,Repayer,useAtokens,To,Target,Asset,Referral Code,Initiator,Premium
Borrow,0xd4dc9a43499b52764bd62fa7703428cfea8069d5782487af9984d5ab935e3003,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf9fd15a5e2014db09c166e0425707d9fab4497246549c4ea6b6bb36b2a552f56,17648993,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,600000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,34000435322336244929652668,,,,,,,,
Borrow,0x305f464ab30d109d7d5a918c1918b4ddf3394e113a1963cf963206446a41ef3d,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x753ef23c9237eb2518624d38a46806c4969ec700e2f1e7b1f5090542e49778ee,17664687,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,1000000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,32540153682799868290481878,,,,,,,,
Borrow,0x5d0aaa49b96b62bb95b920ddcbe9e821ef6e727ae32c867643769d8b121cef80,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6f5d4c580f950f6d8ef6fb0bb897d425ff0eabc45f53cbed26b662db50d77e45,17687571,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,1600000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,34848844858129470360074887,,,,,,,,
Borrow,0x46cf6d942eb8840482ba1183318092848279af8b3a276ff81e60b912e2c3a38f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5f235ab6b34b1a91fe9d83b6d8089e57d3c82b82cb6825395b65be9b1bf04992,17585082,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,15000000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,31858502873804704600132106,,,,,,,,
Borrow,0xb7865944bd576e2e11351e600995476d6feafcb1eb77bf62fc5f8b7d9c71ed68,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xa5b74ad8d6b78140e87ba31003ad89a30d28492b98b9dbd2950bfda37c5ceb5d,17626605,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,500000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,33391674075513335448496674,,,,,,,,
Borrow,0x5bf15b6b84ea65bc78b5fcbb828d3547fb751e887a6884ca4c10f7ea4f1782ca,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfdddac72e5145a51b6dbcd1fda8ce62c858770ce2f769ab08a609840748264a2,17626765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,500000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,33391763349996250679987499,,,,,,,,
Borrow,0x6ff7f15cdcac4c974194ae3d1034ec3ec5253885d6090f76e073075403dd0f29,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xff187f02bd30a7ba46bc44ed58a2035b1ba4d9819b52185eeb0fbc3610ffb979,17633586,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,1700000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,33418613692023629086475920,,,,,,,,
Borrow,0x8090ce123c4a928f042932e8a2c9111409d749bf11cae491f5d8933fde5d8ef1,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7b26af72774105482d0ae8bdaa8377219b2925bfcb2eb2d657a014e97bc93683,17125838,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,2200000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,37674761180515825393833506,,,,,,,,
Borrow,0x7119692f2210f6a79d8d32c70de79e97ab36a0842ff5660df2fe7d8b05d1ef12,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe21882c7c6532347bb041af08c5f487e23e4c03a4d2c36d47388b0757410d87d,17019943,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,4000000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,29019174094664763285327370,,,,,,,,
Borrow,0xa5c897c389f96f9631a1391eff90a3ba272f8d77363435028c661f40520a82ce,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xad05ea51f09ef7f31deee024f60256ac8bb63993e90890bf4237f0bf40ca2828,17020012,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,2500000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,29020115097702464623134881,,,,,,,,
Borrow,0x3eab5e9ee2fa3143bc9358e3ce474db462cf40deb60be978526c8940de9200a7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x358cbb864e9c45004be4651e0351259758aa13dfd8e865dfdc80d8e2700ae6fc,17020297,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,3000000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,29021938912029007049723713,,,,,,,,
Borrow,0x7f13366780744a2ed8fd48223684dbe774913557080b23c49dc317b9964a4323,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x3884716f9aa0bf14c5c753ee12ea9f7f8e147d4a24aff420de8327882295362e,16640183,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,15000000000.0,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,31021181995309491320468002,,,,,,,,
Repay,0x51f29de83a821cc89f8f0dc68fc30427f4b48a990216ea2c6f75a14bbdab13e5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x59c8938800bb8809f6f5ef19497f15188fd5d064eb8ec1905ce83556f1895c9d,19371136,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,15783953916.0,,,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,False,,,,,,
Repay,0x2d1b7a8ee96b67043482f0a9ef13828deb8305ec280391c2e5bd12a834bbf6f5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc439da0499e5827771ca538a0e8145349af707eef2742f8b0105b1cca832491a,17936427,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,2749607798.0,,,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,False,,,,,,
Supply,0x74c20d76772faa3499ded332914e5111e136dd94f2bdced6d9e00a96ad507839,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd2b2ad75b6301d036cb0d77030e557c151e205dec924f3ebac1f321193ff478b,19643693,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xBA8DD0ca7d57d89CD0a365251a248685f4245336,151508713,,,,,,,,,,
Supply,0xbc391bbbf58f85396b21ae6ab85fc1eae7c61bd8449628d34062acb4c8ecc767,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0f3a3be0867ceeaa03e93361fa403e294c72833ffc158a826dc0dc232db6dfa0,19393780,0xae78736Cd615f374D3085123A210448E74Fc6393,0xBA8DD0ca7d57d89CD0a365251a248685f4245336,2148168273946939713,,,,,,,,,,
Repay,0x34eb8ed778da1975c78c2797ec37c984bd07913e30faa2e89d44fa6c02a0c431,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x47f4e7e2bb68906c50074e36334b16a15339c782c237a0ccc475db900993720b,19643690,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xBA8DD0ca7d57d89CD0a365251a248685f4245336,50101477,,,0xBA8DD0ca7d57d89CD0a365251a248685f4245336,False,,,,,,
Supply,0xe713a497a7f513dfe50bf74b3e352bf9b4348bf9ba5305366f65daeeb7d36216,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2d6851838c87c8e9f4bfbec61fb888ee654d2049a513a16bd5f2e0bbbb40f9f7,19669028,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,996084040650437982,,,,,,,,,,
Supply,0xba140bfd0af3fc390727cda35a2af89653548786b6052162bcca15b1a4243625,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x851acc5165a05642a54a25794013d3065ae6a53eca4a8a087ab35d6ee0f8963d,19669556,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,9920583397,,,,,,,,,,
Supply,0xde0489561fa31963cbeb6d8b047ebf14c82f7955f510caa1cf74e8f154d9983f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0e366abb83eaf0a362dcda447d726d6211063339fa0899eac969dceddd1ee3e0,19680772,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,5657772,,,,,,,,,,
Supply,0x054fa2dfa4bd709b49db1af77fa7898a22acaf7c320970ee7d8d064bd7600c7d,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x850276fb9ee6eaf1cafe11de62813570e7ce6196abf0984e5f24a6f976640637,19684928,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,24265893206,,,,,,,,,,
Supply,0x545701c45c9b619c64a98d9bc58082821775dffa5e717c192540ce7d093ed663,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xbf66fa487fa43bc3068c9084c67f587b0da92b16b0c8a50513bce33bcc838e6f,19685091,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,546844259296970694,,,,,,,,,,
Supply,0x9f0cfcb3f55c1cf74a10db87b1994a0f261e04b7689cd7f83ac180bd02cf52d4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe70fec86d10487aedb9031f9a04fc5181650bd400eb47f86726818c3c5e4c44e,19687886,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,131751167187708165084,,,,,,,,,,
Supply,0x6455eeccecd9eb867fcd5c102c81b727e6118a42339ef59d0f3631fc6fe98be0,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc4d3a4525447eb01fecdaf3a1d8565c2f6587e217c22c257d264c227f80b9186,19713154,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,8013400000000000000,,,,,,,,,,
Supply,0x5d3b72f173890ad51ad92a05b6de532520eacddb096e48a87359edfce2cb09d9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf69040fd0714abe4281016a4349ef029d7d786e46f4f9b64e3be7170e1df418d,19642019,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,10009992,,,,,,,,,,
Supply,0x8f48b1a4b11166209bbda7b1b3db5f47428756e482982f56de35460c85ef93cb,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x3ddd0b7d4c8067d027c9234144b016cbb136dc6542f3c4a0172a3d822e5c9633,19642022,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,50085195333991897163,,,,,,,,,,
Supply,0x4784933f5a5e853471386c5a8726e2d20c9160555abf5d7c5f7515b8e09482f0,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7e114caee438be9d70c0e4fffa39fee2ad339d10b93d11c0e64423e256cb5d20,19503785,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2009999962138763382,,,,,,,,,,
Supply,0xd48ba0847dcfae33e5fd6ae0d40e742e060f504c22d1103e885e5d798b0d55af,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0fa1f3969917448569255c0dd1c449ff5d008423a474352864d98309d33f2a43,19240016,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,3193415595438280207,,,,,,,,,,
Supply,0x395363c2ac6ac0c573d64c646edc338e7f9b9d2fcaaa13e2177ebc73c3c852e7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xae3ca60534cbed8f9c7bfa620a856a81425d22c6ff74afb8fa0095a78b727c42,19138785,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,141819082778099383788,,,,,,,,,,
Supply,0xa198d69c2bf85d2b726374914a298808203007014a2e70137ca5fc67d69cc770,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x8d113e02e9658df6115668bf39fa2d16d0f376848cf76e2936cc6c972602f866,19148826,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,95822641709982281045,,,,,,,,,,
Supply,0x0e046c45838f74d638886e7971c4f5e95b66ddd51ed8bfca438e0f663a5c1351,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1752ef2be6317ec52833d406788caee51b23ab86bbe27d71fc8ce3f33dca49b8,19188923,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,1363746485787837756,,,,,,,,,,
Supply,0x48d7b43e677383373c23e4ddffa5bd5a2b225e6522c14e2f50f399d7a06b28ac,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x166a9621d36b404221fb6890b27ab6e7782fb38ca76283729d938d307139537e,19188925,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,6000000000000000000,,,,,,,,,,
Supply,0x8e74fe3de4878f2686527e4ca3a75e12a338b03b991916d05f165c43fcca65d2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xa35efc23eb906f93b7bb5f7a56bf82e3ac2c65ce2e261517cac4f8050ae36300,19068444,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,3485755847,,,,,,,,,,
Supply,0x4a2d133173fe823a68f4478cc1ed21a339c05685051b1522e161ac7229d68dda,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x91ce5dd969877765db9b157fb9357bd1b21068e5f8b349aff6e8667f87a5a838,19090438,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,79926586898878680327,,,,,,,,,,
Supply,0xb4026f97fb0c49b05f2b954356cb5144ab35ac6dd099894a935ac757dd5c6ba1,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x4f578257aa0f4f6f87fd5dd891260e17670e4945e81863c3cd5081bfc5795c0c,19091178,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2984599834,,,,,,,,,,
Supply,0xccadf5a1b743b06fb16b850d405eca58d47d4683ead574852299798d446b2857,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x95511df7d4bd754f5cffdf684e215378fd3b4f69fcff1c0eacdd12f7aced81b3,19091825,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,4977652577,,,,,,,,,,
Supply,0x5531436e4c82e2c7f668cd45c0bb0be3eb1a57fee6d24f3039e101cbb61350b4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x47dcbd4d8b6524a48b523014b9433ce5db1a5302ecb8a3463768d9e4a5de742a,19041467,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,912312240011227399,,,,,,,,,,
Supply,0x8777570f1dd6d875a47cf712bd6f0debb71e2d5febd7f7089c18c57237bb588e,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0455477bd52d8909ca9111ffbb56f933348e20cab524ab6455b05a4c3b57c659,19054318,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,715246055,,,,,,,,,,
Supply,0x193ac679061c7ac18588bdf46b4ce23d64b913cf48f7b054ae12db88f7568a07,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x53ebcf6c02b5d30cb31e208ebda6aee8a2e446022a7aad0a78710e9e33fbab79,18957373,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,9786044113,,,,,,,,,,
Supply,0xc04671617b2307571e43eb285e75fc50309a6f741f5ea145cf27bbd0b13a43ef,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x712db0917afce3ef5f7ec0a0466be79c4b01e8bf08b3cdc372eb0438755cbd5c,18970949,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,4900289371,,,,,,,,,,
Supply,0xf3183dc1e096da85879aedafdea8990557f21fecf98f301850c75dcaa80d6852,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x07204bc7556d87072c4438bc0122ab0477753ec25bffcbd49a8c01ec8588e0f1,18970980,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,9800761894,,,,,,,,,,
Supply,0xffe89e76b43111d574e91707972f73343efb88af4487ca7982ae94f63949e6e9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcbb329f4b3f9c01326293ea3d85521bd075570964acdbba4c5b5def6c02bd88d,18979408,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2215578133201302462,,,,,,,,,,
Supply,0x550924c93ae7989c2ed38a0dc0844089a801b89b41f95ad6775bc055b13d6524,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd6f6eadcbd5cf183004c10c7bee5b25106290c59bd42b8fc844a9c15e4343a1c,18979737,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2057183653558268267,,,,,,,,,,
Supply,0x72539e2f0a80df9125e2628d0e31c40159fce8f519ee7ff3edc575260f230ac3,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xdf064fd564e3c9be217bcf1c8d6c511970d8868059f2007526c5c1f751b86e8c,18876241,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,1312648,,,,,,,,,,
Supply,0x94f130df76d57e36f1fefcf7c84a31503c33921308f9dfe88460d6438238f1b8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x620121a0bd5debfb0bf144e9e87a4d515edd5d089bb8c29a0c798bf08bf3c69b,18885228,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2641361924377741710,,,,,,,,,,
Supply,0x642acc25d54ca4b3eb07b7b9c5ea858ff520bfbe1e8f25ebfcab3f105896a14f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfe70b0b2e85ff0b805dfc66f96a3e6a7f9f40173c12c15c23660c0f945095fdb,18885230,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,2518829239718878021,,,,,,,,,,
Supply,0x60f0dc55acb73cf38dabc69f937b7355336ee75167d19c1cb51676646a0d322f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf30bf60b99af5d4ff2fce178c62a9ecaaaa3dd12b9600bbedd5bdf9bf3b5ffd3,18892053,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,16370981605009477237,,,,,,,,,,
Supply,0x9b73d75852c5ec1c05b06d0357fb9f59eae591d4c47a20b9e4f1abf88156d81b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1e25202f1c71e9f2ad55e707453c3c9f6155c3caf046b85f4500b5cc5fb4cab6,18723088,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,28283427,,,,,,,,,,
Supply,0x53112aaded2babca51e09aa0a873d8965541c540c8baf2d4d40b046292f36298,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc7f993574bf5a94b89b5b1386618059442b73aa38d33dc3f36126e307b5d371b,18611678,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,744179279445757778,,,,,,,,,,
Supply,0xcc9d46c30e52c8d03211764e3c74dcff7736b16535335a530f8bf7649bb79bda,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x358fe1293fff836afe663abb57f66a64752fd07f0b2ed6842b20ea684ec22e1b,18611680,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,711380398174259196,,,,,,,,,,
Supply,0xfe1760129789ce30068b232583e7d97730ba8e67c4ea126c78a28498d5b4695c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0de04e19da6f57c0a3708aeeab4166a4b253cbb294ba99d6efc7a96f47a4ea48,18632779,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,17315304,,,,,,,,,,
Supply,0x549446fdc2068657f63e2d836b9c21dcefe79f6c61d43fcb9e0598f527577891,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x885bd8f1bc74b055a2e30c027fec2c87fa8268a3a0589929bf69da190b388242,18556482,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,251754263890679946228,,,,,,,,,,
Supply,0x384e993a8e4850b1bbf1b62a57b7b69965fa37094ff26bfad363c1b64443150c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1f93a4dd55cab66ade6bff6c97005d1af139aba982ecce4d04a9550fcaaf0b61,18558822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,16124774,,,,,,,,,,
Supply,0x1a209429d9bff376f30ad444aa566975bf4f9e14395d980da6827144011fedb4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2fb0e1a08e8b4fb760a54eec792790f875116521604489319fdd7c0d83b016df,18558946,0xae78736Cd615f374D3085123A210448E74Fc6393,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,641782396451609128,,,,,,,,,,
Supply,0x371f9a86b28dda201523fcd01a32981c87e77549f62ade9b8a6bc01d26e104fe,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd983a8d144c08400d0326945e7e6168fc90e2df633a378f9c23a0dc95bd5ba84,18558947,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,610809237473973034,,,,,,,,,,
Supply,0xb762bdbe52da574814225b7e4fc4591cab44c75b67fc3b936344dcc2c6b66196,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x11ae0bdd76fb045dc78fc98b80653f58a3e7a3ca6304ff1d969b3e9b92ed3fcc,18482912,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,14180772,,,,,,,,,,
Supply,0xf7fbd9ba72d474ae3e3c455a4100ac872dd81c8a61da9b59612bc734f43a9472,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7b1197e16d61219f340ac4a990a428f838f7df3e40535b7b1ae5119e775374b1,18482962,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,52635647178465050624,,,,,,,,,,
Supply,0x90227374d9d82aa91f89a58d8060e5e063bf9545b9a276461a3b836e658beec6,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x3a680e085fe4a26f5195797f65c5ac323c132f8342c56389e7ab406d8ddab3d7,18532487,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,8180794,,,,,,,,,,
Supply,0xdbd16f77225495fd38bd81760359480219099abb17cc1fe42ceedee22c3491be,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xaceb57c78eaf4df0d31fc09aa2bea72cb7ec909bb9f82d00806543253af502da,18386477,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,27113637,,,,,,,,,,
Supply,0x6029ce14a6c3c97b1725e12ed46754be14410d65e593ecd92a2c11513f8b6902,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x65d8f712c60a030b9298501837a784b9be2a5609d025e01f2fd96f6296af5833,18390430,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,22918175,,,,,,,,,,
Supply,0xa413ae57c1aba65b6c4aa31de21e9d828b81e11624c8a545c1b6cf608325faa0,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7beca772d3159e42f083947e62f6ce506e53cd34cf00fc26f937fe039057f0ae,18418041,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,20153555,,,,,,,,,,
Supply,0x1bad43a547d34596f91a4f3bbea2c48151273e2aa91be1af9e75b85c304ce3b8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x74817c46d4e2b670489c316324857c70702ec70d731553586e2190bffe671cf1,18419304,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,20214946,,,,,,,,,,
Supply,0xe430c3a8b3ff16347a1e3d184f3cc9b0fb7b89fc288edf20ba2cd682832562ad,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xa1f5306265bb482e53f32f98b3285c865f26af18ae6327bcc3cb1701fbe3e6fb,18363618,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdE13a331adF3B9b6F32017BC63dFf2f61A926a5a,1688095,,,,,,,,,,
